year,recipient_name,flow_name,usd_disbursement,usd_disbursement_deflated
2019,Eritrea,Other Official Flows (non Export Credit),0,0
2019,South Africa,ODA Grants,726.434978000001,794.686424
2019,Georgia,ODA Grants,328.039434,350.807904
2019,"Central Asia, regional",ODA Grants,217.113633,229.556919
2019,Chad,Other Official Flows (non Export Credit),18.52005,19.775649
2019,Democratic People's Republic of Korea,ODA Grants,134.0958,65.769563
2019,"Central Asia, regional",Other Official Flows (non Export Credit),0,0
2019,Nigeria,ODA Loans,1471.073312,1556.468106
2019,Congo,Other Official Flows (non Export Credit),291.952618,309.264035
2019,Indonesia,ODA Grants,909.170601999999,982.492862999999
2019,Cambodia,ODA Grants,545.667110000003,561.822993000001
2019,Bangladesh,ODA Grants,1743.07783699999,1867.621046
2019,Pakistan,ODA Grants,1527.700715,1629.130963
2019,India,ODA Grants,1164.93831,1214.22450800001
2019,Bolivia,Other Official Flows (non Export Credit),755.407422,800.191507
2019,Myanmar,ODA Grants,1271.18727499999,1307.826013
2019,Uzbekistan,ODA Grants,202.512634,197.395555
2019,Turkmenistan,ODA Grants,28.386904,29.184439
2019,Tajikistan,ODA Grants,338.587231,340.224457
2019,Sao Tome and Principe,Other Official Flows (non Export Credit),0,0
2019,Kyrgyzstan,ODA Grants,443.789424,357.701405
2019,Cameroon,ODA Loans,741.108925,767.198794
2019,Kazakhstan,ODA Grants,107.715572,111.428535
2019,Central African Republic,Other Official Flows (non Export Credit),0,0
2019,Mali,ODA Grants,1241.490971,1330.914635
2019,Kyrgyzstan,Other Official Flows (non Export Credit),42.390133,44.903669
2019,Guinea-Bissau,Other Official Flows (non Export Credit),0,0
2019,Gambia,Other Official Flows (non Export Credit),19.621478,20.784939
2019,"South of Sahara, regional",ODA Grants,3284.993699,3484.79635499999
2019,Iraq,ODA Grants,1854.601643,1990.742032
2019,Mongolia,ODA Grants,207.969654,203.697708
2019,Türkiye,ODA Grants,1920.702389,1982.107665
2019,Belize,ODA Loans,7.733273,8.191819
2019,"Bilateral, unspecified",ODA Loans,72.799412,73.443135
2019,Belarus,ODA Grants,126.652468,126.894167
2019,"Asia, regional",ODA Grants,911.475309000001,981.400957
2019,Viet Nam,ODA Grants,604.088051999998,624.950028
2019,Philippines,ODA Grants,571.657141999997,589.660506999999
2019,Lao People's Democratic Republic,ODA Grants,431.114409999999,442.414491000001
2019,West Bank and Gaza Strip,ODA Grants,2276.410627,2407.726328
2019,Jordan,ODA Grants,2423.785642,2648.223296
2019,Iran,ODA Grants,209.791668,214.194061
2019,Brazil,ODA Grants,362.33536,381.139162
2019,Cuba,ODA Grants,484.18734,130.516036
2019,Costa Rica,ODA Grants,48.707536,50.5927640000001
2019,Zambia,ODA Grants,760.713589,820.256814
2019,Tanzania,ODA Grants,1487.743837,1617.614021
2019,Namibia,ODA Grants,134.33548,142.346368
2019,Zimbabwe,ODA Grants,859.979350999999,923.067473000002
2019,Malawi,ODA Grants,1074.797732,1157.964599
2019,Madagascar,ODA Grants,555.347449999997,578.395747999998
2019,Liberia,ODA Grants,466.062371,499.56151
2019,Kenya,ODA Grants,1549.73293,1681.421016
2019,Burundi,ODA Grants,560.730943999999,592.717477000001
2019,Antigua and Barbuda,ODA Grants,23.836021,24.64159
2019,Egypt,ODA Grants,683.372698000001,724.100767000001
2019,Ethiopia,ODA Grants,3438.40246700001,3709.306223
2019,China (People's Republic of),ODA Grants,736.326900999998,772.014064
2019,Lebanon,ODA Grants,1288.197843,1389.17422699999
2019,Maldives,ODA Grants,68.411916,69.403602
2019,Argentina,ODA Grants,82.3369760000001,85.533836
2019,Venezuela,ODA Grants,260.056619,274.540276
2019,Cameroon,ODA Grants,681.873512999998,711.704493000002
2019,Colombia,ODA Grants,1067.98098,1177.492914
2019,Morocco,ODA Grants,695.623947999999,721.916921999999
2019,Sudan,ODA Grants,1213.211234,1297.120407
2019,Tunisia,ODA Grants,706.087371,740.838281
2019,Ghana,ODA Grants,759.257428999998,810.538793
2019,Malaysia,ODA Grants,79.9113170000001,82.7180980000001
2019,Nepal,ODA Grants,683.049972999999,727.635832
2019,Uzbekistan,ODA Loans,1044.044525,1005.115862
2019,Moldova,ODA Loans,85.0405659999999,87.8912369999999
2019,Maldives,ODA Loans,46.217899,48.958408
2019,Lesotho,ODA Loans,48.530823,51.408473
2019,Mauritania,ODA Loans,238.019634,251.598641
2019,Chad,ODA Grants,572.406691,602.534299000001
2019,Cuba,Other Official Flows (non Export Credit),7.073953,7.493405
2019,Congo,ODA Loans,102.366005,105.360121
2019,Chad,ODA Loans,116.76891,122.563172
2019,Benin,ODA Loans,153.369404,161.982374
2019,Bhutan,ODA Loans,81.079348,85.28274
2019,Kiribati,ODA Grants,57.349887,59.831252
2019,Burkina Faso,ODA Loans,347.85874,366.004081
2019,Djibouti,ODA Loans,115.27743,122.090029
2019,Côte d'Ivoire,ODA Loans,547.52691,568.178628
2019,Mauritius,ODA Loans,19.676206,20.337401
2019,Liberia,ODA Loans,126.966835,134.495372
2019,Cambodia,ODA Loans,537.298258,536.746229
2019,Azerbaijan,ODA Loans,160.529576,158.431824
2019,Uganda,ODA Loans,596.600564,625.520111
2019,Niger,ODA Grants,1136.651531,1208.175734
2019,Eswatini,ODA Grants,86.747806,93.476144
2019,Cabo Verde,ODA Grants,85.386683,87.8441979999999
2019,Bangladesh,ODA Loans,3644.930472,3589.118239
2019,India,ODA Loans,4586.598942,4257.902594
2019,Rwanda,ODA Loans,461.367174,476.016622
2019,Kenya,ODA Loans,2013.129304,2071.901772
2019,Cabo Verde,ODA Loans,94.101421,98.302406
2019,Gambia,ODA Loans,54.955602,58.214213
2019,Guinea-Bissau,ODA Grants,102.283062,105.408909
2019,Malawi,ODA Loans,140.212491,147.90459
2019,Lao People's Democratic Republic,ODA Loans,282.175772,293.143264
2019,Sao Tome and Principe,ODA Grants,49.569024,51.403888
2019,Grenada,Other Official Flows (non Export Credit),0.26334,0.278954
2019,Niger,ODA Loans,351.441443,371.287705
2019,Dominican Republic,ODA Loans,60.383755,61.707995
2019,Georgia,ODA Loans,402.148176,412.863756
2019,Guinea,ODA Loans,199.368594,210.458612
2019,Solomon Islands,ODA Loans,7.606707,8.057748
2019,Burundi,ODA Loans,47.289103,48.643027
2019,Viet Nam,ODA Loans,1734.832763,1692.855314
2019,Cuba,ODA Loans,33.080687,34.762258
2019,Kyrgyzstan,ODA Loans,79.53054,83.72287
2019,Senegal,ODA Grants,595.533866000002,631.800976000001
2019,Senegal,ODA Loans,964.507897,1007.36386
2019,Nigeria,ODA Grants,1987.267353,2151.770972
2019,Grenada,ODA Loans,20.399525,21.60912
2019,Guinea-Bissau,ODA Loans,22.109368,23.420351
2019,Mauritania,ODA Grants,279.041971,290.117632
2019,Gambia,ODA Grants,176.189757,183.994962
2019,Angola,ODA Loans,44.951466,47.02284
2019,Eritrea,ODA Loans,4.289097,4.54342
2019,Sri Lanka,ODA Grants,214.710368,224.726214
2019,Indonesia,ODA Loans,642.990116,549.759331
2019,Guyana,ODA Grants,84.576735,102.619781
2019,Paraguay,ODA Grants,102.906635,104.722866
2019,Sudan,Other Official Flows (non Export Credit),0,0
2019,Bhutan,ODA Grants,114.006959,114.121954
2019,Bolivia,ODA Loans,545.935945,568.552654
2019,Tonga,ODA Grants,105.634694,109.907782
2019,Togo,ODA Loans,116.646472,123.53505
2019,Myanmar,ODA Loans,823.015011,755.869483
2019,Haiti,ODA Loans,66.552216,70.498448
2019,Ghana,ODA Loans,309.845475,326.254013
2019,Mongolia,ODA Loans,188.89443,183.627924
2019,Mali,ODA Loans,648.257039,685.161638
2019,Jordan,ODA Loans,510.198947,500.908748
2019,Democratic Republic of the Congo,ODA Loans,246.868605,258.386487
2019,Bosnia and Herzegovina,ODA Loans,331.149628,341.097024
2019,Guyana,ODA Loans,43.162465,45.721798
2019,Comoros,ODA Loans,6.853154,7.259514
2019,Zambia,ODA Loans,228.137512,238.105244
2019,Colombia,ODA Loans,11.88325,12.447553
2019,Eritrea,ODA Grants,343.42652,361.929283
2019,Morocco,ODA Loans,965.395208,986.240865
2019,Paraguay,ODA Loans,94.309461,90.10753
2019,El Salvador,ODA Loans,36.698657,36.55125
2019,Rwanda,ODA Grants,747.395500000001,797.043358
2019,Armenia,ODA Loans,461.219799,486.833802
2019,Tajikistan,ODA Loans,68.860749,72.943862
2019,Belize,Other Official Flows (non Export Credit),15.956864,16.903031
2019,Nicaragua,ODA Loans,281.22499,291.567582
2019,Côte d'Ivoire,ODA Grants,757.292876999998,780.161764000003
2019,Sudan,ODA Loans,343.37053,363.730785
2019,Honduras,ODA Loans,241.92259,252.285889
2019,Zimbabwe,ODA Loans,0,0
2019,Equatorial Guinea,ODA Loans,69.552915,73.677076
2019,Madagascar,ODA Loans,228.630953,237.397722
2019,Burkina Faso,ODA Grants,910.749335999998,961.493933000001
2019,Mozambique,ODA Loans,450.66566,461.492908
2019,Togo,ODA Grants,299.268126,309.883892
2019,Egypt,ODA Loans,2365.513766,2395.334069
2019,Tonga,ODA Loans,5.168789,5.475275
2019,Ecuador,ODA Grants,235.917134,247.776297
2019,Lesotho,ODA Grants,121.93724,132.079813
2019,States Ex-Yugoslavia unspecified,ODA Loans,0,0
2019,Syrian Arab Republic,ODA Loans,0,0
2019,Sao Tome and Principe,ODA Loans,4.059508,4.300217
2019,Ethiopia,ODA Loans,1404.208909,1477.771576
2019,Guatemala,ODA Loans,53.985388,52.424332
2019,Sri Lanka,ODA Loans,554.400016,538.90739
2019,Sierra Leone,ODA Loans,114.976034,119.999808
2019,Central African Republic,ODA Loans,15.106803,16.002563
2019,Pakistan,ODA Loans,1734.920088,1810.30786
2019,Benin,ODA Grants,523.936233,557.352065
2019,Eswatini,ODA Loans,3.461917,3.667193
2019,Nepal,ODA Loans,854.420649,888.809173
2019,Ecuador,ODA Loans,340.52324,345.687148
2019,Philippines,ODA Loans,934.272343,789.984343
2019,Albania,ODA Loans,61.076058,63.396788
2019,Samoa,ODA Loans,9.708559,10.284231
2019,Tanzania,ODA Loans,794.478741,832.553618
2019,Djibouti,ODA Grants,193.253836,192.972355
2019,Dominica,ODA Loans,24.171976,25.605262
2019,Papua New Guinea,ODA Loans,119.212027,118.287774
2019,States Ex-Yugoslavia unspecified,ODA Grants,12.760994,13.706446
2019,Honduras,ODA Grants,322.647315,344.847385
2019,Algeria,ODA Grants,254.027658,259.910452
2019,South Sudan,ODA Grants,1674.933251,1825.568124
2019,Peru,ODA Grants,364.611959000001,393.489154000001
2019,El Salvador,ODA Grants,325.962786,355.214759
2019,Guatemala,ODA Grants,380.972851,414.031685
2019,"Europe, regional",Equity Investment,41.398618,42.965913
2019,"Africa, regional",ODA Grants,2623.331341,2794.025975
2019,Mauritius,ODA Grants,61.667376,63.318595
2019,"Oceania, regional",ODA Grants,363.815106999999,390.959631
2019,Papua New Guinea,ODA Grants,589.722321999999,653.289608000001
2019,Panama,ODA Grants,30.649782,32.428331
2019,"North of Sahara, regional",Equity Investment,11.647772,11.937134
2019,"Bilateral, unspecified",Equity Investment,321.260131,331.446634
2019,"Eastern Africa, regional",ODA Grants,95.17023,95.217091
2019,Thailand,ODA Grants,177.822389,184.113039
2019,"Caribbean & Central America, regional",ODA Grants,394.026821,428.771734
2019,Libya,ODA Grants,295.136702,312.997543
2019,Saint Vincent and the Grenadines,ODA Grants,45.111113,46.864538
2019,"South America, regional",ODA Grants,256.227583999999,272.233494
2019,Nepal,Equity Investment,3.527951,3.640995
2019,Gabon,ODA Loans,94.794393,95.632605
2019,"South of Sahara, regional",Equity Investment,7.224582,7.519376
2019,Dominican Republic,ODA Grants,135.947177,144.086697
2019,Somalia,ODA Grants,1730.788341,1873.335874
2019,"South & Central Asia, regional",ODA Grants,85.672852,90.288542
2019,"Far East Asia, regional",ODA Grants,256.796873,275.442197
2019,Azerbaijan,Equity Investment,0.500532,0.515079
2019,Gabon,ODA Grants,40.244059,40.235421
2019,Georgia,Equity Investment,0.257752,0.267196
2019,"South Asia, regional",ODA Grants,99.406124,104.994229
2019,Iraq,ODA Loans,362.257017,328.624967
2019,"Middle East, regional",ODA Grants,974.097340999999,1015.618656
2019,Jamaica,ODA Loans,60.058626,61.859253
2019,Kosovo,ODA Loans,23.512299,24.624511
2019,"North of Sahara, regional",ODA Grants,104.442799,109.72396
2019,Fiji,ODA Grants,130.602564,138.641546
2019,"Southern Africa, regional",ODA Grants,0.765813,0.794765
2019,"Africa, regional",Equity Investment,504.336152,521.013797
2019,Belize,ODA Grants,43.294682,45.68944
2019,"Central Asia, regional",Equity Investment,0.086629,0.089803
2019,Saint Lucia,ODA Grants,31.783069,32.806392
2019,"Far East Asia, regional",Equity Investment,1.819719,1.88639
2019,Timor-Leste,ODA Grants,201.375395,209.460841
2019,Botswana,ODA Grants,77.492913,84.322008
2019,Vanuatu,ODA Grants,97.73819,105.982647
2019,Solomon Islands,ODA Grants,220.265641,242.941402
2019,Grenada,ODA Grants,11.013881,11.560207
2019,Jamaica,ODA Grants,88.884311,95.34421
2019,Suriname,ODA Grants,31.210438,32.056478
2019,Tuvalu,ODA Grants,36.858016,39.056999
2019,Ukraine,ODA Loans,189.602041,194.308221
2019,Montenegro,ODA Loans,84.457678,86.624394
2019,Dominica,ODA Grants,48.904698,51.61746
2019,Serbia,ODA Loans,554.683179,572.234531
2019,Afghanistan,ODA Loans,122.145194,127.95236
2019,Argentina,ODA Loans,211.66295,223.666104
2019,"Caribbean, regional",ODA Grants,160.413069,172.513898
2019,"Western Africa, regional",ODA Grants,106.064231,109.905877
2019,Nigeria,Equity Investment,30.942134,31.980078
2019,"Caribbean & Central America, regional",ODA Loans,61.651478,66.272556
2019,Peru,ODA Loans,224.328098,227.051176
2019,Namibia,ODA Loans,47.576401,49.378235
2019,South Africa,ODA Loans,339.319349,347.685939
2019,Tunisia,ODA Loans,853.415884,846.257327
2019,Brazil,Equity Investment,22.962623,23.404531
2019,"America, regional",ODA Loans,70.108309,76.58377
2019,Türkiye,ODA Loans,687.598461,692.531327
2019,Brazil,ODA Loans,229.530579,226.893229
2019,"South of Sahara, regional",ODA Loans,133.763601,136.760441
2019,Mexico,ODA Loans,364.258798,377.322614
2019,"America, regional",Equity Investment,102.722816,105.582385
2019,"Asia, regional",Equity Investment,184.640956,167.469539
2019,Türkiye,Equity Investment,3.376306,3.502425
2019,Mexico,Equity Investment,29.455182,30.022143
2019,South Africa,Equity Investment,18.87696,19.164418
2019,"Central America, regional",ODA Grants,16.254324,17.00962
2019,"Middle Africa, regional",ODA Grants,19.050942,20.027331
2019,North Macedonia,ODA Loans,57.811922,59.429518
2019,Ghana,Equity Investment,1.217956,1.24695
2019,Tunisia,Equity Investment,0.049903,0.051793
2019,Viet Nam,Equity Investment,30.728043,31.891788
2019,China (People's Republic of),Equity Investment,28.937228,30.033148
2019,Mongolia,Equity Investment,0.097903,0.10161
2019,Zimbabwe,Equity Investment,0.363869,0.377651
2019,Cambodia,Equity Investment,2.594906,2.693181
2019,Thailand,ODA Loans,229.87489,192.631627
2019,India,Equity Investment,200.882918,208.409215
2019,Indonesia,Equity Investment,1.757165,1.823713
2019,Equatorial Guinea,ODA Grants,12.775726,13.368101
2019,Algeria,Equity Investment,0.508751,0.520369
2019,Ethiopia,Equity Investment,3.845051,3.953006
2019,Togo,Equity Investment,0,0
2019,Jordan,Equity Investment,5.297446,5.498075
2019,Sri Lanka,Equity Investment,1.374904,1.426975
2019,"Europe, regional",ODA Loans,8.289375,9.857268
2019,Philippines,Equity Investment,5.392626,5.586822
2019,Marshall Islands,ODA Grants,69.270201,74.257285
2019,Colombia,Equity Investment,2.957221,3.028921
2019,Palau,ODA Grants,20.266881,18.545056
2019,Ukraine,Equity Investment,5.937015,6.161862
2019,Peru,Equity Investment,0,0
2019,Costa Rica,ODA Loans,33.335903,28.294842
2019,"Africa, regional",ODA Loans,226.012705,220.070422
2019,Bangladesh,Equity Investment,7.168208,6.033361
2019,Tanzania,Equity Investment,0,0
2019,"Melanesia, regional",ODA Grants,3.947389,4.079008
2019,West Bank and Gaza Strip,ODA Loans,27.992783,28.036045
2019,Namibia,Equity Investment,5.329184,5.502858
2019,Uganda,Equity Investment,3.913746,4.061969
2019,Tokelau,ODA Grants,19.056361,20.36051
2019,Morocco,Equity Investment,1.577381,1.637121
2019,Kazakhstan,ODA Loans,0,0
2019,Lebanon,ODA Loans,97.392538,102.098744
2019,Kyrgyzstan,Equity Investment,0,0
2019,Paraguay,Equity Investment,0,0
2019,Serbia,Equity Investment,8.848091,9.095659
2019,Thailand,Equity Investment,14.629662,15.183722
2019,Lebanon,Equity Investment,0,0
2019,Cook Islands,ODA Grants,30.607073,32.793165
2019,Algeria,ODA Loans,0,0
2019,Montenegro,Equity Investment,0.615694,0.639012
2019,Pakistan,Equity Investment,0,0
2019,"Middle East, regional",Equity Investment,42.696419,43.61066
2019,"Bilateral, unspecified",Private Development Finance,3561.28202000001,3967.78110199998
2019,"South of Sahara, regional",Private Development Finance,471.365886,520.743763
2019,"Far East Asia, regional",Private Development Finance,36.618899,40.362694
2019,Eswatini,Private Development Finance,1.600085,1.775946
2019,Argentina,Private Development Finance,18.278425,19.625507
2019,Zambia,Private Development Finance,29.014762,32.665634
2019,"Western Africa, regional",Private Development Finance,26.097287,28.231122
2019,"Middle Africa, regional",Private Development Finance,4.942606,5.296711
2019,Egypt,Private Development Finance,5.593607,6.08621
2019,Ethiopia,Private Development Finance,220.361801,224.764344
2019,Peru,Private Development Finance,17.193013,19.010043
2019,Botswana,Private Development Finance,2.057421,2.275535
2019,India,Private Development Finance,532.975615000001,590.197825
2019,Malawi,Private Development Finance,52.030341,57.724742
2019,Kenya,Private Development Finance,207.534884,233.353997
2019,Democratic Republic of the Congo,Private Development Finance,47.058919,52.72251
2019,"Africa, regional",Private Development Finance,258.159859,287.405785
2019,Uganda,Private Development Finance,127.306235,143.890398
2019,Pakistan,Private Development Finance,135.033175,152.60806
2019,South Africa,Private Development Finance,83.8256979999999,94.175237
2019,Cambodia,Private Development Finance,12.015515,13.196135
2019,Senegal,Private Development Finance,29.787477,34.212392
2019,"South & Central Asia, regional",Private Development Finance,30.348503,34.423279
2019,Congo,Private Development Finance,2.864938,3.244374
2019,Tanzania,Private Development Finance,117.188419,130.867691
2019,China (People's Republic of),Private Development Finance,123.248669,136.25908
2019,"Asia, regional",Private Development Finance,45.209472,50.688592
2019,Brazil,Private Development Finance,56.017002,61.730029
2019,Bangladesh,Private Development Finance,74.719575,82.345628
2019,Sierra Leone,Private Development Finance,10.348602,11.283537
2019,Mozambique,Private Development Finance,44.534389,49.867239
2019,"America, regional",Private Development Finance,56.151319,63.554843
2019,Colombia,Private Development Finance,73.730748,83.144677
2019,Lebanon,Private Development Finance,14.344617,15.594452
2019,Nigeria,Private Development Finance,246.195491,279.689021
2019,"Caribbean & Central America, regional",Private Development Finance,9.454927,10.724442
2019,Panama,Private Development Finance,0.776686,0.875779
2019,Zimbabwe,Private Development Finance,19.944845,21.945775
2019,Namibia,Private Development Finance,1.088264,1.193818
2019,Mexico,Private Development Finance,53.652623,59.9168740000001
2019,"Western Africa, regional",ODA Loans,43.492002,45.926442
2019,Micronesia,ODA Grants,95.061745,102.806823
2019,Nauru,ODA Grants,54.330466,57.220605
2019,Yemen,ODA Loans,13.939794,14.76636
2019,Botswana,ODA Loans,9.096476,8.447996
2019,"Caribbean & Central America, regional",Equity Investment,1.055335,1.088436
2019,Belarus,Other Official Flows (non Export Credit),342.909877,363.242822
2019,Niue,ODA Grants,18.842144,20.220821
2019,Tuvalu,ODA Loans,0,0
2019,"Asia, regional",ODA Loans,39.631839,47.127999
2019,Vanuatu,ODA Loans,37.166169,39.122888
2019,Cook Islands,ODA Loans,0,0
2019,Panama,ODA Loans,58.633807,59.598923
2019,"Oceania, regional",ODA Loans,0.77704,0.92401
2019,Indonesia,Private Development Finance,63.058719,70.370335
2019,Chad,Private Development Finance,5.262487,5.958003
2019,Iran,Private Development Finance,0.242325,0.255839
2019,Malaysia,Private Development Finance,1.05377,1.155531
2019,Rwanda,Private Development Finance,74.139943,83.507461
2019,South Sudan,Private Development Finance,21.833881,23.614241
2019,Montserrat,ODA Grants,36.261725,38.471094
2019,Comoros,Other Official Flows (non Export Credit),0,0
2019,Belarus,ODA Loans,90.958357,93.372106
2019,Honduras,Equity Investment,1.80789,1.915089
2019,Malaysia,ODA Loans,32.191259,26.975781
2019,Kosovo,Other Official Flows (non Export Credit),60.954209,64.568506
2019,Suriname,Other Official Flows (non Export Credit),33.221022,35.190871
2019,Somalia,ODA Loans,0,0
2019,"South America, regional",Private Development Finance,34.625389,38.41637
2019,"Southern Africa, regional",Private Development Finance,37.468351,40.491267
2019,"Middle East, regional",Private Development Finance,49.527428,55.4057820000001
2019,"Eastern Africa, regional",Private Development Finance,46.46837,51.841059
2019,Ghana,Private Development Finance,78.9391360000001,80.818278
2019,Ecuador,Private Development Finance,4.985032,5.543187
2019,Niger,Private Development Finance,19.255188,21.478324
2019,Burkina Faso,Private Development Finance,59.513956,59.748699
2019,Lao People's Democratic Republic,Private Development Finance,7.25402,8.010732
2019,Jordan,Private Development Finance,20.305459,21.92199
2019,Angola,Private Development Finance,0.369225,0.414818
2019,Viet Nam,Private Development Finance,17.809155,19.695752
2019,Burundi,Private Development Finance,3.139749,3.43926
2019,Lesotho,Private Development Finance,0.628249,0.683047
2019,Togo,Private Development Finance,2.055528,2.253543
2019,Côte d'Ivoire,Private Development Finance,23.195664,25.403631
2019,Nepal,Private Development Finance,24.515862,26.961542
2019,Liberia,Private Development Finance,12.291895,13.438217
2019,Mali,Private Development Finance,34.356931,38.022109
2019,Mauritania,Private Development Finance,1.244153,1.36311
2019,Philippines,Private Development Finance,4.921419,5.516156
2019,Honduras,Private Development Finance,3.77156,4.218351
2019,Guatemala,Private Development Finance,11.361266,12.6049
2019,Cuba,Private Development Finance,4.024168,4.411029
2019,"Caribbean, regional",Private Development Finance,6.115981,6.478471
2019,"South America, regional",ODA Loans,35.98342,42.789503
2019,El Salvador,Private Development Finance,64.392213,72.972935
2019,Morocco,Private Development Finance,3.484353,3.857258
2019,Guinea,Private Development Finance,5.58751,6.17753
2019,Sri Lanka,Private Development Finance,1.500216,1.638278
2019,Papua New Guinea,Private Development Finance,1.373709,1.558158
2019,Georgia,Private Development Finance,0.313678,0.34718
2019,Myanmar,Private Development Finance,24.87424,27.353454
2019,Thailand,Private Development Finance,8.104157,8.658232
2019,Sudan,Private Development Finance,4.029432,4.34384
2019,Yemen,Private Development Finance,14.7006,15.843036
2019,"South Asia, regional",Private Development Finance,17.597903,19.387256
2019,Solomon Islands,Private Development Finance,0.134716,0.143623
2019,Benin,Private Development Finance,6.223594,7.099138
2019,Cameroon,Private Development Finance,6.357324,7.222502
2019,West Bank and Gaza Strip,Private Development Finance,5.068892,5.468897
2019,Samoa,Private Development Finance,0.578397,0.656058
2019,"Caribbean, regional",ODA Loans,15.39372,18.082021
2019,"Central America, regional",Private Development Finance,19.392968,21.420473
2019,Costa Rica,Private Development Finance,0.954175,1.068462
2019,"South & Central Asia, regional",ODA Loans,0,0
2019,"Far East Asia, regional",ODA Loans,0,0
2019,Wallis and Futuna,ODA Loans,0,0
2019,"Eastern Africa, regional",ODA Loans,0,0
2019,Bosnia and Herzegovina,Equity Investment,2.015001,2.07138
2019,Zambia,Equity Investment,5.999999,6.167877
2019,Mauritius,Equity Investment,2.622999,2.69639
2019,Sierra Leone,Equity Investment,11.070998,11.380761
2019,Türkiye,Private Development Finance,2.531336,2.741085
2019,Central African Republic,Private Development Finance,4.216004,4.591146
2019,Tunisia,Private Development Finance,4.084799,4.417516
2019,"North of Sahara, regional",Private Development Finance,15.675608,17.603876
2019,Syrian Arab Republic,Private Development Finance,24.775025,26.930142
2019,Iraq,Private Development Finance,30.718442,34.592434
2019,Ukraine,Private Development Finance,6.203147,6.722973
2019,Serbia,Private Development Finance,0.785173,0.850048
2019,Bhutan,Private Development Finance,2.475746,2.757475
2019,"Europe, regional",Private Development Finance,14.115123,15.919964
2019,Guinea-Bissau,Private Development Finance,1.409478,1.509381
2019,Cabo Verde,Private Development Finance,0.491384,0.527222
2019,States Ex-Yugoslavia unspecified,Private Development Finance,3.227331,3.461572
2019,Albania,Private Development Finance,1.698432,1.827327
2019,Bolivia,Private Development Finance,3.159616,3.473992
2019,"Oceania, regional",Private Development Finance,1.839169,2.073933
2019,Armenia,Private Development Finance,0.880869,0.967623
2019,Nicaragua,Private Development Finance,1.271668,1.395974
2019,Dominican Republic,Private Development Finance,0.232923,0.256404
2019,Equatorial Guinea,Private Development Finance,0.093021,0.103945
2019,Haiti,Private Development Finance,5.92451,6.695786
2019,Jamaica,Private Development Finance,1.080934,1.176703
2019,North Macedonia,Private Development Finance,0.139192,0.154666
2019,Afghanistan,Private Development Finance,16.418339,17.862037
2019,Gambia,Private Development Finance,0.703652,0.778059
2019,Somalia,Private Development Finance,11.704036,12.793561
2019,Fiji,Private Development Finance,0.350027,0.397026
2019,Madagascar,Private Development Finance,5.234785,5.769065
2019,Libya,Private Development Finance,3.004463,3.19766
2019,Guyana,Private Development Finance,0.580852,0.658843
2019,Gabon,Private Development Finance,2.338941,2.443286
2019,Democratic People's Republic of Korea,Private Development Finance,0.04417,0.050101
2019,Mongolia,Private Development Finance,0.463473,0.513335
2019,Kyrgyzstan,Private Development Finance,0.249685,0.26438
2019,Moldova,Private Development Finance,2.517692,2.701052
2019,Belize,Private Development Finance,0.2529,0.271434
2019,Venezuela,Private Development Finance,2.43324,2.734635
2019,Dominica,Private Development Finance,0.003158,0.003367
2019,Eritrea,Private Development Finance,0.024643,0.027772
2019,Suriname,Private Development Finance,0.65,0.737276
2019,"Melanesia, regional",Private Development Finance,0,0
2019,Paraguay,Private Development Finance,0.164276,0.181343
2019,Algeria,Private Development Finance,0.256826,0.283802
2019,"South Asia, regional",ODA Loans,0,0
2019,Wallis and Futuna,ODA Grants,114.881804,115.917157
2019,Saint Lucia,ODA Loans,4.158578,4.405163
2019,Democratic People's Republic of Korea,ODA Loans,0,0
2019,Antigua and Barbuda,ODA Loans,5.05309,5.352715
2019,Saint Vincent and the Grenadines,ODA Loans,40.883759,43.307975
2019,Suriname,ODA Loans,3.079489,3.24034
2019,Turkmenistan,ODA Loans,0.334383,0.35421
2019,"Caribbean, regional",Other Official Flows (non Export Credit),7.78153,8.242939
2019,Argentina,Equity Investment,0.819663,0.868265
2019,El Salvador,Equity Investment,0.85,0.900401
2019,Haiti,Equity Investment,0.0582,0.061651
2019,"Caribbean, regional",Equity Investment,1.761335,1.865774
2019,Guyana,Other Official Flows (non Export Credit),2.45,2.595273
2019,Venezuela,ODA Loans,0,0
2019,Dominican Republic,Equity Investment,0.001618,0.001714
2019,Yemen,Other Official Flows (non Export Credit),10.37747,10.992805
2019,Turkmenistan,Other Official Flows (non Export Credit),134.366845,142.334167
2019,Iran,ODA Loans,0,0
2019,Equatorial Guinea,Other Official Flows (non Export Credit),0,0
2019,South Sudan,ODA Loans,4.714935,4.99451
2019,Tajikistan,Private Development Finance,0.113122,0.121341
2019,Micronesia,Private Development Finance,0.72,0.816674
2019,Timor-Leste,Private Development Finance,1.23277,1.347221
2019,"Polynesia, regional",Private Development Finance,1,1.13427
2019,States Ex-Yugoslavia unspecified,Other Official Flows (non Export Credit),0,0
2019,Saint Vincent and the Grenadines,Other Official Flows (non Export Credit),0,0
2019,Cook Islands,Other Official Flows (non Export Credit),4.924128,5.216106
2019,Micronesia,ODA Loans,0.123366,0.130681
2019,Palau,ODA Loans,4.877343,4.233155
2019,Kiribati,ODA Loans,0.291671,0.308966
2019,Marshall Islands,ODA Loans,0,0
2019,Timor-Leste,ODA Loans,29.935526,29.168407
